ref,name,management,pupils_total_2022_23,pcd,lat,lon,color,color_string,red,green,blue,radius,protestant,catholic,other,display
501-1115,Armstrong Primary School ,Controlled,510,BT619DF,54.352234,-6.647959,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,225.8317958127243,235,75,200,Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-1116,Tandragee Primary School ,Controlled,376,BT622BB,54.356521,-6.414822,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,193.9071942966532,263,11,102,Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-1124,King's Park Primary School Lurgan,Controlled,695,BT667BB,54.458206,-6.321591,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,263.6285265292814,353,82,260,Bible Explorers<br>Child Evangelism Fellowship<br>Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Tobar Family
501-1127,Carrick Primary School ,Controlled,469,BT668NY,54.458024,-6.342232,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,216.56407827707716,99,192,178,Child Evangelism Fellowship<br>Elim Pentecostal<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Tobar Family
501-1129,Hart Memorial Primary School ,Controlled,457,BT624BD,54.423677,-6.457575,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,213.7755832643195,257,37,163,Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church
501-1132,Killylea Primary School ,Controlled,93,BT604LN,54.347678,-6.774013,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,96.43650760992956,81,0,12,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-1137,Newtownhamilton Primary School ,Controlled,57,BT350DQ,54.197201,-6.579446,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,75.49834435,50,0-4,03-Jul,Baptist Youth<br>Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious
501-1142,Clare Primary School ,Controlled,133,BT622HB,54.327557,-6.452383,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,115.32562594670796,107,0,26,Hope for Youth Ministries<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious<br>Reformed Presbyterian
501-1153,Lisnadill Primary School ,Controlled,144,BT602PS,54.308496,-6.646167,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,120,110,0,34,Local Baptist Church<br>Local Church of Ireland<br>Local Pentecostal Church<br>Local Presbyterian Church
501-1157,Derryhale Primary School ,Controlled,79,BT623SR,54.380828,-6.479376,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,88.88194417315589,50,0-4,25-29,Local Church of Ireland<br>Serve Youth
501-1161,Mountnorris Primary School ,Controlled,111,BT602TR,54.253005,-6.475123,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,105.35653752852738,97,0-4,Oct-14,Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Presbyterian Church<br>Reformed Presbyterian
501-1165,Richmount Primary School,Controlled,91,BT621QP,54.440441,-6.508335,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,95.39392014169457,65,6,20,Independent Methodist<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Missions
501-1174,Birches Primary School ,Controlled,181,BT621LR,54.487602,-6.54907,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,134.53624047073708,153,5,23,Hope for Youth Ministries<br>Local Church of Ireland<br>Local Presbyterian Church
501-1175,Cortamlet Primary School ,Controlled,71,BT350EE,54.179965,-6.626385,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,84.26149773,63-71,0-4,0-4,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Reformed Presbyterian
501-1179,Bessbrook Primary School ,Controlled,116,BT357AQ,54.195438,-6.398134,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,107.70329614269008,48,30,38,Local Brethren / Gospel Hall
501-1189,Edenderry Primary School ,Controlled,411,BT635EP,54.422688,-6.415904,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,202.73134932713293,241,29,141,Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-1520,Dromore Road Primary School ,Controlled,87,BT343JH,54.103439,-6.252096,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,93.27379053088816,22,29,36,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Brethren / Gospel Hall<br>Local Presbyterian Church<br>Temperance Charity
501-1575,Dromore Central Primary School ,Controlled,727,BT251DG,54.414912,-6.14263,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,269.62937525425525,478,41,208,Church of the Nazarene<br>Elim Pentecostal<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Subscribing Presbyterian<br>Reformed Presbyterian<br>Scripture Union
501-1594,Abercorn Primary School ,Controlled,330,BT323HR,54.344856,-6.273866,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,181.6590212458495,190,11,129,Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-1598,Waringstown Primary School ,Controlled,425,BT667QH,54.435168,-6.300278,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,206.15528128088303,269,18,138,Non-Religious<br>Scripture Union<br>Stand By Me
501-1602,Bleary Primary School ,Controlled,170,BT668TD,54.425225,-6.34123,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,130.3840481,114,19,37,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Independent Christian Volunteer<br>Local Presbyterian Church
501-1611,Iveagh Primary School ,Controlled,284,BT345NH,54.239189,-6.155873,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,168.5229954635272,197,12,75,Elim Pentecostal<br>Local Presbyterian Church<br>Non-Religious
501-1617,Ballydown Primary School ,Controlled,338,BT324JN,54.353995,-6.242227,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,183.8477631085024,221,20,97,Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-1649,Kilkeel Primary School ,Controlled,527,BT344AT,54.061128,-6.001778,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,229.56480566497996,390,14,123,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Presbyterian Church<br>Youth For Christ
501-1651,Milltown Primary School ,Controlled,53,BT324NR,54.37512,-6.289895,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,72.80109889280519,29,0,24,Baptist Youth
501-1664,Scarva Primary School ,Controlled,61,BT636NS,54.329048,-6.361891,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,78.10249675906654,54,0,7,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-1684,Annalong Primary School ,Controlled,198,BT344TH,54.107157,-5.901271,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,140.71247279470288,143,13,42,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-1687,Maralin Village Primary School ,Controlled,260,BT670QZ,54.464659,-6.252662,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,161.24515496597098,158,8,94,Hope for Youth Ministries<br>Local Brethren / Gospel Hall<br>Local Church of Ireland
501-2280,Moneymore Primary School ,Controlled,244,BT457QT,54.695445,-6.667649,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,156.20499351813308,203,0-4,37-41,Local Brethren / Gospel Hall<br>Local Congregational Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Other Christian Charities
501-2538,Churchill Primary School ,Controlled,106,BT684UY,54.36203,-6.832383,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,102.9563014,97,0,9,Elim Pentecostal<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-2615,Ballytrea Primary School ,Controlled,51,BT715NY,54.607676,-6.645322,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,71.41428428542851,36,0,15,Coaching for Christ<br>Local Church of Ireland<br>Local Congregational Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious<br>Serve Youth
501-2621,Aughnacloy Primary School ,Controlled,165,BT696DU,54.418131,-6.968014,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,128.4523257866513,156,0,9,Hope for Youth Ministries<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church
501-2632,Donaghmore Primary School ,Controlled,70,BT703EZ,54.531094,-6.812546,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,83.66600265340756,59,0,11,Crown Jesus Ministries<br>Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland<br>Local Presbyterian Church
501-2635,Augher Central Primary School ,Controlled,79,BT770BE,54.43226,-7.137212,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,88.88194417315589,49,0-4,26-30,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church
501-2636,Moy Regional Primary School ,Controlled,80,BT717SN,54.448949,-6.698685,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,89.44271909999159,45,0-4,31-35,Elim Pentecostal<br>Hope for Youth Ministries<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church
501-2643,Stewartstown Primary School ,Controlled,49,BT715HY,54.575386,-6.676813,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,70,39,0-4,06-Oct,Crown Jesus Ministries<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-2646,Howard Primary School ,Controlled,325,BT717QR,54.487834,-6.748219,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,180.27756377319943,210,31,84,Crown Jesus Ministries<br>Free Methodist<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Vineyard
501-2649,Coagh Primary School ,Controlled,115,BT800DW,54.64696,-6.619632,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,107.23805294763608,104,0,11,Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Presbyterian Church<br>Reformed Presbyterian
501-2696,Carntall Primary School ,Controlled,96,BT760UY,54.422115,-7.220108,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,97.97958971132712,88,0,8,Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-2719,Newmills Primary School ,Controlled,111,BT714DX,54.550052,-6.739993,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,105.35653752852738,88,0-4,19-23,Hope for Youth Ministries<br>Local Church of Ireland<br>Local Presbyterian Church
501-2726,Cookstown Primary School ,Controlled,484,BT808PF,54.643381,-6.741274,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,220,264,47,173,Hope for Youth Ministries<br>Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland<br>Local Congregational Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>WEC International
501-3019,Edenderry Primary School ,Controlled,412,BT324AF,54.354997,-6.268626,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,202.9778313018444,238,29,145,"Equipping for Life<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Scripture Union<br>Train it, Teach it"
501-3702,Woods Primary School ,Controlled,190,BT456HX,54.720014,-6.546365,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,137.84048752090223,158,8,24,Baptist Youth<br>Crown Jesus Ministries<br>Local Church of Ireland<br>Local Presbyterian Church<br>Non-Religious
501-6007,Millington Primary School ,Controlled,630,BT623HQ,54.419051,-6.450631,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,250.99800796022265,340,108,182,Local Church of Ireland
501-6027,Drumhillery Primary School ,Controlled,63,BT603QB,54.26998,-6.78791,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,79.37253933193772,59-63,0,0-4,Child Evangelism Fellowship<br>Free Presbyterian Mission Board<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-6065,Dickson Primary School ,Controlled,229,BT668LJ,54.451997,-6.333918,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,151.32745950421557,93,19,117,Elim Pentecostal<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church
501-6078,Poyntzpass Primary School ,Controlled,150,BT356SL,54.295921,-6.373774,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,122.4744871391589,111,5,34,Free Presbyterian Mission Board<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Presbyterian Church
501-6079,The Cope Primary School ,Controlled,103,BT618HY,54.407689,-6.611158,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,101.4889156509222,68,0,35,Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church
501-6080,Drumgor Primary School ,Controlled,306,BT655BP,54.446059,-6.376862,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,174.9285568,79,117,110,Local Baptist Church<br>Local Catholic Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-6088,Fivemiletown Primary School & Nursery Unit,Controlled,213,BT750QP,54.379165,-7.308689,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,145.94519519326423,160,21,32,Bible Educational Services<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Scripture Union<br>Walk Through The Bible UK
501-6098,Brackenagh West Primary School ,Controlled,146,BT344QB,54.098937,-5.974795,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,120.83045973594572,131,0,15,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Presbyterian Church
501-6138,Bocombra Primary School ,Controlled,363,BT635SG,54.430348,-6.408104,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,190.5255888325765,197,24,142,Elim Pentecostal<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
501-6178,Donacloney Primary School ,Controlled,231,BT667LP,54.419887,-6.258188,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,151.98684153570665,168,0-4,59-63,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Brethren / Gospel Hall
501-6179,Hamiltonsbawn Primary School ,Controlled,138,BT619SA,54.343988,-6.543893,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,117.4734012447073,101,0-4,33-37,Child Evangelism Fellowship<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Youth For Christ
501-6200,"Queen Elizabeth II Primary School, Pomeroy",Controlled,41,BT702RW,54.599411,-6.913408,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,64.03124237432849,37-41,0,0-4,Hope for Youth Ministries<br>Local Church of Ireland<br>Local Presbyterian Church<br>Scripture Union
501-6221,Orritor Primary School ,Controlled,219,BT809NE,54.658738,-6.822043,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,147.9864858694874,179,0,40,Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious
501-6224,Donaghey Primary School ,Controlled,102,BT714DA,54.585548,-6.746043,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,100.99504938362077,78,0-4,20-24,Crown Jesus Ministries<br>Independent Methodist<br>Local Baptist Church<br>Local Church of Ireland<br>Local Congregational Church<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-6391,Bush Primary School ,Controlled,209,BT716QU,54.519223,-6.727445,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,144.5683229480096,120,50,39,Christian Fellowship Church (CFC)<br>Local Baptist Church<br>Local Church of Ireland<br>Vineyard
501-6436,Markethill Primary School ,Controlled,310,BT601RQ,54.290793,-6.519739,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,176.0681686165901,226,21,63,Baptist Youth<br>Elim Pentecostal<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Reformed Presbyterian
501-6451,Windsor Hill Primary School ,Controlled,209,BT341DY,54.180579,-6.332108,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,144.5683229480096,65,43,101,Child Evangelism Fellowship<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church<br>Love for Life<br>Non-Subscribing Presbyterian<br>Reformed Presbyterian
501-6543,Moyallon Primary School ,Controlled,203,BT635JY,54.399498,-6.38865,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,142.47806848775008,145,0-4,54-58,Crown Jesus Ministries<br>International Justice Ministries<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious<br>Reach Mentoring<br>Stand By Me
501-6599,Fair Hill Primary School ,Controlled,265,BT252PJ,54.379512,-6.083477,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,162.78820596099706,219,8,38,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Brethren / Gospel Hall<br>Local Church of Ireland<br>Local Presbyterian Church<br>Reformed Presbyterian
501-6612,Bronte Primary School ,Controlled,187,BT325BL,54.264082,-6.239072,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,136.74794331177344,135,10,42,Acts 29 Church<br>Child Evangelism Fellowship<br>Local Brethren / Gospel Hall<br>Local Free Presbyterian Church<br>Local Presbyterian Church<br>Non-Religious<br>Other Christian Charities
501-6616,Drumadonnell Primary School ,Controlled,222,BT325EY,54.283604,-6.095336,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,148.9966442575134,187,0-4,31-35,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Baptist Church<br>Local Chaplains<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Presbyterian Church
501-6643,Richmond Primary School ,Controlled,112,BT702EZ,54.465845,-7.041288,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,105.83005244258362,94,0-4,14-18,Hope for Youth Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Local Presbyterian Church<br>Non-Religious<br>Scripture Union
501-6658,Orchard County Primary School,Controlled,171,BT621NH,54.465232,-6.612664,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,130.7669683062202,142,0-4,25-29,Child Evangelism Fellowship<br>Hope for Youth Ministries<br>Local Church of Ireland<br>Local Free Presbyterian Church<br>Local Methodist Church<br>Love for Life
501-6680,Killyman Primary School ,Controlled,188,BT716RL,54.489921,-6.700763,"(1.0, 0.4980392156862745, 0.054901960784313725)",#ff7f0e80,255,127,14,137.11309200802089,145,6,37,Crown Jesus Ministries<br>Local Baptist Church<br>Local Church of Ireland<br>Local Methodist Church<br>Local Presbyterian Church
503-0958,"St John's Eglish Primary School, Annaghmore",Roman Catholic Maintained,83,BT621NL,54.458813,-6.564615,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,91.10433579,0,83,0,Local Catholic Church
503-0972,St Oliver Plunkett's Primary School ,Roman Catholic Maintained,140,BT359SN,54.082521,-6.452746,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,118.32159566199232,0-4,133,03-Jul,Local Catholic Church
503-0975,St Malachy's Primary School ,Roman Catholic Maintained,76,BT602LA,54.216897,-6.518383,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,87.17797887081348,0-4,68-76,0-4,Local Catholic Church
503-1070,St Michael's Primary School ,Roman Catholic Maintained,77,BT350PB,54.18973,-6.575995,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,87.74964387392123,0,50,27,Local Catholic Church
503-1080,Clintyclay Primary School ,Roman Catholic Maintained,90,BT716HX,54.478881,-6.640466,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,94.86832981,0,73,17,Local Catholic Church
503-1086,Clonalig Primary School ,Roman Catholic Maintained,173,BT359JE,54.057183,-6.626516,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,131.52946437965906,0,169-173,0-4,Local Catholic Church
503-1088,Dromintee Primary School ,Roman Catholic Maintained,163,BT358TD,54.088459,-6.41878,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,127.67145334803703,0,159-163,0-4,Local Catholic Church
503-1103,Tannaghmore Primary School ,Roman Catholic Maintained,622,BT679DY,54.474816,-6.33245,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,249.3992782667985,0-4,615,03-Jul,Local Catholic Church
503-1107,St Teresa's Primary School ,Roman Catholic Maintained,54,BT602UF,54.240271,-6.474888,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,73.48469228349535,0,50-54,0-4,Local Catholic Church
503-1108,Clea Primary School ,Roman Catholic Maintained,120,BT603QX,54.227251,-6.712663,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,109.54451150103324,0,120,0,Local Catholic Church
503-1110,Christian Brothers' Primary School ,Roman Catholic Maintained,558,BT604AB,54.342137,-6.660192,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,236.2202362203543,0,551,7,Local Catholic Church
503-1126,Mount St Catherine's Primary School ,Roman Catholic Maintained,180,BT604BR,54.34772,-6.661287,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,134.1640786499874,0-4,91,85-89,Local Catholic Church<br>Local Chaplains<br>Religious Sisters
503-1130,"St.Moninna's Primary School, Cloughoge",Roman Catholic Maintained,461,BT358NG,54.161846,-6.356272,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,214.7091055358389,0-4,448,Sep-13,Local Catholic Church
503-1135,St Oliver's Primary School (Carrickrovaddy),Roman Catholic Maintained,54,BT350QJ,54.149697,-6.546116,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,73.48469228349535,0,54,0,Local Catholic Church
503-1138,St Joseph's Primary School ,Roman Catholic Maintained,181,BT603LR,54.286748,-6.740967,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,134.53624047073708,0,181,0,Local Catholic Church
503-1148,St Patrick's Primary School ,Roman Catholic Maintained,504,BT359JL,54.079347,-6.609206,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,224.4994432064365,0,504,0,Local Catholic Church
503-1154,Killean Primary School ,Roman Catholic Maintained,127,BT358RX,54.116605,-6.34046,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,112.69427669584644,0,127,0,Local Catholic Church
503-1158,St Patrick's Primary School ,Roman Catholic Maintained,457,BT356EX,54.185338,-6.34817,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,213.7755832643195,5,432,20,Local Catholic Church
503-1160,St Teresa's Primary School ,Roman Catholic Maintained,187,BT679LQ,54.482574,-6.321087,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,136.74794331177344,0-4,181,02-Jun,Local Catholic Church
503-1163,St Brigid's Primary School ,Roman Catholic Maintained,201,BT359DY,54.072087,-6.536486,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,141.77446878757826,0,197-201,0-4,Local Catholic Church
503-1164,St Mary's Primary School ,Roman Catholic Maintained,54,BT716PA,54.510463,-6.572161,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,73.48469228349535,0,50-54,0-4,Local Catholic Church
503-1166,St Michael's Primary School ,Roman Catholic Maintained,73,BT602EP,54.257872,-6.564915,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,85.44003745317531,0,69-73,0-4,Local Catholic Church
503-1168,St Patrick's Primary School ,Roman Catholic Maintained,215,BT666LG,54.469752,-6.38629,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,146.6287829861518,0-4,207-215,0-4,Local Catholic Church
503-1176,St Peter's Primary School ,Roman Catholic Maintained,366,BT357DN,54.19401,-6.386758,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,191.3112646970899,0,359,7,Local Catholic Church
503-1183,St Patrick's Primary School ,Roman Catholic Maintained,429,BT617NN,54.361943,-6.657378,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,207.1231517720798,5,398,26,Local Catholic Church
503-1184,St Anthony's Primary School ,Roman Catholic Maintained,684,BT655BL,54.450753,-6.368505,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313)",#2ca02c80,44,160,44,261.5339366124404,9,634,41,Local Catholic Church
